name;number;description;validated_business_object;validated_business_object_alias;severity_level;join_clause;where_clause;message_de;message_en;message_fr;message_it;message_rm;short_text_de;short_text_en;short_text_fr;short_text_it;short_text_rm
SC_RULE0251;251;Geburtsgewicht (gr): Ausserhalb des gueltigen Wertebereichs;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_GEBURTSGEWICHT IS NOT NULL AND neu.UV_GEBURTSGEWICHT NOT BETWEEN 0 AND 7000;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;Geburtsgewicht (Gramm): Die Angabe ist ausserhalb des gültigen Wertebereichs.;;Poids à la naissance (grammes): donnée hors du domaine de valeurs admissible.;Peso alla nascita (grammi): l’indicazione non rientra nell’intervallo di valori valido.;
SC_RULE0252;252;Geburtsgewicht (gr): Unplausible Angabe fuer ein Lebendgeborenes;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_GEBURTSGEWICHT IS NOT NULL AND neu.UV_VITALSTATUS = 0 AND neu.UV_GEBURTSGEWICHT <= 500;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS];;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS];ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS];;Geburtsgewicht (Gramm): Unplausible Angabe für ein Lebendgeborenes.;;Poids à la naissance (grammes): indication peu plausible pour un enfant né vivant.;Peso alla nascita (grammi): indicazione non plausibile per un bambino nato vivo.;
SC_RULE0253;253;Geburtsgewicht (gr)/Gestationsalter 1: Unplausible Angabe fuer ein Totgeborenes;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_GEBURTSGEWICHT IS NOT NULL AND neu.UV_VITALSTATUS = 1 AND ((neu.UV_GESTATIONSALTER1 <= 217 AND neu.UV_GEBURTSGEWICHT > 500) OR (neu.UV_GESTATIONSALTER1 > 217 AND neu.UV_GEBURTSGEWICHT <= 500));ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS], GESTATIONSALTER1 = [neu.UV_GESTATIONSALTER1];;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS], GESTATIONSALTER1 = [neu.UV_GESTATIONSALTER1];ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT], VITALSTATUS = [neu.UV_VITALSTATUS], GESTATIONSALTER1 = [neu.UV_GESTATIONSALTER1];;Geburtsgewicht (Gramm)/Gestationsalter 1: Unplausible Angabe für ein Totgeborenes.;;Poids à la naissance (grammes) / durée de la grossesse 1: donnée peu plausible pour un enfant mort-né.;Peso alla nascita (grammi) / età gestazionale 1: indicazione non plausibile per un bambino nato morto.;
SC_RULE0254;254;Geburtsgewicht (gr): Unplausible Angabe;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_GEBURTSGEWICHT IS NOT NULL AND neu.UV_GEBURTSGEWICHT BETWEEN 6000 AND 7000;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;Geburtsgewicht (Gramm): Unplausible Angabe.;;Poids à la naissance (grammes): donnée peu plausible.;Peso alla nascita (grammi): indicazione non plausibile.;
SC_RULE0255;255;Aufnahmegewicht: Angabe fehlt;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'B') AND adm.UV_EINTRITTSART = 3 AND neu.UV_AUFNAHMEGEWICHT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];;Aufnahmegewicht: Die Angabe fehlt.;;Poids à l’admission: donnée manquante.;Peso all’ammissione: indicazione mancante.;
SC_RULE0256;256;Aufnahmegewicht eines Saeuglings bis 12 Monate: Angabe fehlt;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_AUFNAHMEGEWICHT IS NULL AND adm.UV_ALTER < 1;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], ALTER = [adm.UV_ALTER];;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], ALTER = [adm.UV_ALTER];ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], ALTER = [adm.UV_ALTER];;Aufnahmegewicht eines Säuglings bis 12 Monate: Die Angabe fehlt.;;Poids à l’admission d’un nourrisson jusqu’à 12 mois: donnée manquante.;Peso all’ammissione di un lattante di massimo 12 mesi: indicazione mancante.;
SC_RULE0257;257;Das Aufnahmegewicht darf nicht kleiner als 0 oder groesser als 16000 Gramm sein;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'B') AND neu.UV_AUFNAHMEGEWICHT IS NOT NULL AND neu.UV_AUFNAHMEGEWICHT NOT BETWEEN 0 AND 16000;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT];;Das Aufnahmegewicht darf nicht kleiner als 0 oder grösser als 16000 Gramm sein.;;Le poids à l’admission ne peut être inférieur à 0 ou supérieur à 16 000 grammes.;Il peso all’ammissione non può essere inferiore a 0 o superiore a 16 000 grammi.;
SC_RULE0258;258;Das Aufnahmegewicht eines Saeuglings muss, bei Eintrittsart = 3 Geburt, dem Geburtsgewicht im Neugeborenen-Datensatz entsprechen;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'B') AND neu.UV_AUFNAHMEGEWICHT IS NOT NULL AND adm.UV_EINTRITTSART = 3 AND neu.UV_AUFNAHMEGEWICHT <> neu.UV_GEBURTSGEWICHT;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], EINTRITTSART = [adm.UV_EINTRITTSART], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], EINTRITTSART = [adm.UV_EINTRITTSART], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], AUFNAHMEGEWICHT = [neu.UV_AUFNAHMEGEWICHT], EINTRITTSART = [adm.UV_EINTRITTSART], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;Das Aufnahmegewicht eines Säuglings muss (Bei Eintrittsart = 3 Geburt) dem Geburtsgewicht im Neugeborenen-Datensatz entsprechen.;;Le poids à l’admission d’un nourrisson (avec mode d’admission = 3 Naissance) doit concorder avec le poids de naissance dans l’enregistrement nouveau-né.;Nel set di dati relativo al neonato, il peso all’ammissione di un lattante deve corrispondere (per la modalità di ammissione = 3 nascita) al peso alla nascita.;
SC_RULE0259;259;Koerperlaenge (cm): Angabe fehlt;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND adm.UV_EINTRITTSART = 3 AND neu.UV_LAENGE IS NULL;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  LAENGE = [neu.UV_LAENGE];;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  LAENGE = [neu.UV_LAENGE];ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  LAENGE = [neu.UV_LAENGE];;Körperlänge (cm): Die Angabe fehlt.;;Taille (cm): donnée manquante.;Lunghezza (cm): indicazione mancante.;
SC_RULE0260;260;Koerperlaenge (cm): Ausserhalb des gueltigen Wertebereichs;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_LAENGE IS NOT NULL AND neu.UV_VITALSTATUS = 0 AND neu.UV_LAENGE NOT BETWEEN 1 AND 65;ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];;ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];;Körperlänge (cm): Die Angabe ist ausserhalb des gültigen Wertebereichs.;;Taille (cm): donnée hors du domaine de valeurs admissible.;Lunghezza (cm): l’indicazione non rientra nell’intervallo di valori valido.;
SC_RULE0261;261;Koerperlaenge (cm): Unwahrscheinlicher Wertebereich;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_LAENGE IS NOT NULL AND neu.UV_VITALSTATUS = 0 AND neu.UV_LAENGE BETWEEN 1 AND 25;ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];;ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], VITALSTATUS = [neu.UV_VITALSTATUS];;Körperlänge (cm): Die Angabe liergt in einem unwahrscheinlichen Wertebereich.;;Taille (cm): donnée peu plausible.;Lunghezza (cm): l’indicazione si trova in un intervallo di valori improbabile.;
SC_RULE0262;262;Verhaeltnis Geburtsgewicht zu Koerperlaenge: Ausserhalb des gueltigen Wertebereichs;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_LAENGE <> 0 AND (neu.UV_GEBURTSGEWICHT / neu.UV_LAENGE < 20 OR neu.UV_GEBURTSGEWICHT / neu.UV_LAENGE > 120);ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];ABC_FALL = [adm.UV_ABC_FALL], LAENGE = [neu.UV_LAENGE], GEBURTSGEWICHT = [neu.UV_GEBURTSGEWICHT];;Verhältnis Geburtsgewicht zu Körperlänge: Die Angabe liegt ausserhalb des gültigen Wertebereichs.;;Rapport entre le poids à la naissance et la taille: donnée hors du domaine de valeurs admissible.;Rapporto tra peso alla nascita e lunghezza: l’indicazione non rientra nell’intervallo di valori valido.;
SC_RULE0263;263;Kopfumfang: Angabe fehlt;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND adm.UV_EINTRITTSART = 3 AND neu.UV_KOPFUMFANG IS NULL;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  KOPFUMFANG = [neu.UV_KOPFUMFANG];;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  KOPFUMFANG = [neu.UV_KOPFUMFANG];ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  KOPFUMFANG = [neu.UV_KOPFUMFANG];;Kopfumfang (cm): Die Angabe fehlt.;;Tour de tête (cm): donnée manquante.;Circonferenza cranica (cm): indicazione mancante.;
SC_RULE0264;264;Kopfumfang: wird nur bei Neugeborenen erfasst.;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_KOPFUMFANG IS NOT NULL AND adm.UV_EINTRITTSART <> 3;ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], EINTRITTSART = [adm.UV_EINTRITTSART];;ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], EINTRITTSART = [adm.UV_EINTRITTSART];ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], EINTRITTSART = [adm.UV_EINTRITTSART];;Der Kopfumfang wird nur bei Neugeborenen erfasst.;;Le tour de tête n’est saisi que pour les nouveau-nés.;La circonferenza cranica viene registrata solo per i neonati.;
SC_RULE0265;265;Der Kopfumfang darf bei Lebendgeburten nicht kleiner als 15 oder groesser als 50 cm sein.;NEUGEBORENE;neu;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND neu.UV_KOPFUMFANG IS NOT NULL AND adm.UV_AUSTRITTSENTSCHEID <> 5 AND neu.UV_KOPFUMFANG NOT BETWEEN 15 AND 50;ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];;ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];ABC_FALL = [adm.UV_ABC_FALL], KOPFUMFANG = [neu.UV_KOPFUMFANG], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];;Der Kopfumfang (cm) darf bei Lebendgeburten nicht kleiner als 15 oder grösser als 50 cm sein.;;Pour les naissances vivantes, le tour de tête (cm) ne peut être inférieur 15 ou supérieur à 50 cm.;Per i nati vivi, la circonferenza cranica (cm) non può essere inferiore a 15 o superiore a 50 cm.;
SC_RULE0266;266;Kongenitale missbildungen: Angabe fehlt;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND adm.UV_EINTRITTSART = 3 AND neu.UV_MISSBILDUNGEN IS NULL;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  MISSBILDUNGEN = [neu.UV_MISSBILDUNGEN];;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  MISSBILDUNGEN = [neu.UV_MISSBILDUNGEN];ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  MISSBILDUNGEN = [neu.UV_MISSBILDUNGEN];;Kongenitale Missbildungen: Die Angabe fehlt.;;Malformations congénitales: donnée manquante.;Malformazioni congenite: indicazione mancante.;
SC_RULE0270;270;Geburtszeitpunkt: Angabe fehlt;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL = 'A' AND adm.UV_EINTRITTSART = 3 AND neu.UV_GEBURTSZEIT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  GEBURTSZEIT = [neu.UV_GEBURTSZEIT];;ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  GEBURTSZEIT = [neu.UV_GEBURTSZEIT];ABC_FALL = [adm.UV_ABC_FALL], EINTRITTSART = [adm.UV_EINTRITTSART],  GEBURTSZEIT = [neu.UV_GEBURTSZEIT];;Geburtszeitpunkt: Die Angabe fehlt.;;Heure de naissance: donnée manquante.;Ora di nascita: indicazione mancante.;
SC_RULE0272;272;Zivilstand: Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_ZIVILSTAND IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_ZIVILSTAND = [psy.UV_PSY_ZIVILSTAND];;ABC_FALL = [adm.UV_ABC_FALL], PSY_ZIVILSTAND = [psy.UV_PSY_ZIVILSTAND];ABC_FALL = [adm.UV_ABC_FALL], PSY_ZIVILSTAND = [psy.UV_PSY_ZIVILSTAND];;Zivilstand: Die Angabe fehlt.;;État civil: donnée manquante.;Stato civile: indicazione mancante.;
SC_RULE0274;274;Beschaeftigung vor Eintritt (teilzeit erwerbstaetig): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_TEILZEIT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_TEILZEIT = [psy.UV_PSY_EINTRITT_TEILZEIT];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_TEILZEIT = [psy.UV_PSY_EINTRITT_TEILZEIT];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_TEILZEIT = [psy.UV_PSY_EINTRITT_TEILZEIT];;Beschäftigung vor Eintritt (teilzeit erwerbstätig): Die Angabe fehlt.;;Occupation avant l’admission (travail à temps partiel): donnée manquante.;Occupazione prima dell’ammissione (persona occupata a tempo parziale): indicazione mancante.;
SC_RULE0276;276;Beschaeftigung vor Eintritt (voll erwerbstaetig): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_VOLLZEIT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_VOLLZEIT = [psy.UV_PSY_EINTRITT_VOLLZEIT];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_VOLLZEIT = [psy.UV_PSY_EINTRITT_VOLLZEIT];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_VOLLZEIT = [psy.UV_PSY_EINTRITT_VOLLZEIT];;Beschäftigung vor Eintritt (voll erwerbstätig): Die Angabe fehlt.;;Occupation avant l’admission (travail temps plein): donnée manquante.;Occupazione prima dell’ammissione (persona occupata a tempo pieno): indicazione mancante.;
SC_RULE0278;278;Beschaeftigung vor Eintritt (nicht erwerbstaetig oder arbeitslos): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_ARBEITSLOS IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_ARBEITSLOS = [psy.UV_PSY_EINTRITT_ARBEITSLOS];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_ARBEITSLOS = [psy.UV_PSY_EINTRITT_ARBEITSLOS];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_ARBEITSLOS = [psy.UV_PSY_EINTRITT_ARBEITSLOS];;Beschäftigung vor Eintritt (nicht erwerbstätig oder arbeitslos): Die Angabe fehlt.;;Occupation avant l’admission (sans occupation, au chômage): donnée manquante.;Occupazione prima dell’ammissione (persona non occupata o disoccupata): indicazione mancante.;
SC_RULE0280;280;Beschaeftigung vor Eintritt (Hausarbeit in eigenem Haushalt): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_HAUSARBEIT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_HAUSARBEIT = [psy.UV_PSY_EINTRITT_HAUSARBEIT];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_HAUSARBEIT = [psy.UV_PSY_EINTRITT_HAUSARBEIT];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_HAUSARBEIT = [psy.UV_PSY_EINTRITT_HAUSARBEIT];;Beschäftigung vor Eintritt (Hausarbeit in eigenem Haushalt): Die Angabe fehlt.;;Occupation avant l’admission (travail ménager à domicile): donnée manquante.;Occupazione prima dell’ammissione (lavori domestici nella propria economia domestica): indicazione mancante.;
SC_RULE0282;282;Beschaeftigung vor Eintritt (in Ausbildung): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_AUSBILDUNG IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_AUSBILDUNG = [psy.UV_PSY_EINTRITT_AUSBILDUNG];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_AUSBILDUNG = [psy.UV_PSY_EINTRITT_AUSBILDUNG];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_AUSBILDUNG = [psy.UV_PSY_EINTRITT_AUSBILDUNG];;Beschäftigung vor Eintritt (in Ausbildung): Die Angabe fehlt.;;Occupation avant l’admission (en formation): donnée manquante.;Occupazione prima dell’ammissione (persona in formazione): indicazione mancante.;
SC_RULE0284;284;Beschaeftigung vor Eintritt (Rehabilitationsprogramm): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_REHA IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_REHA = [psy.UV_PSY_EINTRITT_REHA];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_REHA = [psy.UV_PSY_EINTRITT_REHA];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_REHA = [psy.UV_PSY_EINTRITT_REHA];;Beschäftigung vor Eintritt (Rehabilitationsprogramm): Die Angabe fehlt.;;Occupation avant l’admission (programme de réinsertion): donnée manquante.;Occupazione prima dell’ammissione (programma di riabilitazione): indicazione mancante.;
SC_RULE0286;286;Beschaeftigung vor Eintritt (IV, AHV oder andere Rente): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_RENTE IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_RENTE = [psy.UV_PSY_EINTRITT_RENTE];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_RENTE = [psy.UV_PSY_EINTRITT_RENTE];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_RENTE = [psy.UV_PSY_EINTRITT_RENTE];;Beschäftigung vor Eintritt (IV, AHV oder andere Rente): Die Angabe fehlt.;;Occupation avant l’admission (AI, AVS ou autre rente): donnée manquante.;Occupazione prima dell’ammissione (AI, AVS o altro tipo di rendita): indicazione mancante.;
SC_RULE0288;288;Beschaeftigung vor Eintritt (Arbeit in geschuetztem oder beschuetzendem Rahmen): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_GESCH_ARBEIT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_GESCH_ARBEIT = [psy.UV_PSY_EINTRITT_GESCH_ARBEIT];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_GESCH_ARBEIT = [psy.UV_PSY_EINTRITT_GESCH_ARBEIT];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_GESCH_ARBEIT = [psy.UV_PSY_EINTRITT_GESCH_ARBEIT];;Beschäftigung vor Eintritt (Arbeit in geschütztem oder beschützendem Rahmen): Die Angabe fehlt.;;Occupation avant l’admission (travail en milieu protégé): donnée manquante.;Occupazione prima dell’ammissione (lavoro in un ambiente protetto o protettivo) indicazione mancante.;
SC_RULE0290;290;Beschaeftigung vor Eintritt (unbekannt): Angabe fehlt;PSYCHIATRIE;psy;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = psy.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND psy.UV_PSY_EINTRITT_UNBEKANNT IS NULL;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_UNBEKANNT = [psy.UV_PSY_EINTRITT_UNBEKANNT];;ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_UNBEKANNT = [psy.UV_PSY_EINTRITT_UNBEKANNT];ABC_FALL = [adm.UV_ABC_FALL], PSY_EINTRITT_UNBEKANNT = [psy.UV_PSY_EINTRITT_UNBEKANNT];;Beschäftigung vor Eintritt (unbekannt): Die Angabe fehlt.;;Occupation avant l’admission (inconnue): donnée manquante.;Occupazione prima dell’ammissione (sconosciuta): indicazione mancante.;
